item_id,name,category,quality_tier,quality_raw,upgrade_level,price,price_basis,local_confidence,staldata_fair_price,staldata_fair_price_status,staldata_fair_price_source,best_ask,market_ask_p20,active_lots,sales_count,sales_7d,sample_count,liquidity_score,risk_score,risk_level,confidence_score,confidence_level,segment_key
qodk,Бубльгум,artefact/other_arts,rare,3,10,76000000,active_ask_only,very_low,,unavailable,,76000000,76000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qodk:artifact:rare:3:+10
qodk,Бубльгум,artefact/other_arts,rare,3,11,40000000,active_ask_only,very_low,,unavailable,,40000000,40000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qodk:artifact:rare:3:+11
qodk,Бубльгум,artefact/other_arts,rare,3,15,88888888,recent_7d,highest,88888888,ok,raw_7d,90000000,94000000,3,19,9,19,18.0,40.22,medium,90.0,high,RU:qodk:artifact:rare:3:+15
qodk,Бубльгум,artefact/other_arts,exclusive,4,0,,unavailable,none,,unavailable,,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qodk:artifact:exclusive:4:+0
qodk,Бубльгум,artefact/other_arts,exclusive,4,15,350000000,low_data_history,low,350000000,low_data,history_3h,300000000,305800000,2,1,0,1,0.0,65.0,unknown,10.0,low,RU:qodk:artifact:exclusive:4:+15
qokj,Тыква,artefact/gravity,common,0,0,199999,recent_7d,highest,199999,ok,raw_7d,240000,243960,3,133,28,133,54.0,55.49,medium,100.0,high,RU:qokj:artifact:common:0:+0
qokj,Тыква,artefact/gravity,common,0,1,180000,low_data_history,low,180000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:common:0:+1
qokj,Тыква,artefact/gravity,common,0,2,148000,low_data_history,low,148000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:common:0:+2
qokj,Тыква,artefact/gravity,common,0,5,250000,low_data_history,low,250000,low_data,history_3h,,,0,4,0,4,0.0,56.85,medium,40.0,low,RU:qokj:artifact:common:0:+5
qokj,Тыква,artefact/gravity,common,0,6,170000,low_data_history,low,170000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:common:0:+6
qokj,Тыква,artefact/gravity,common,0,8,550000,active_ask_only,very_low,,unavailable,,550000,550000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qokj:artifact:common:0:+8
qokj,Тыква,artefact/gravity,common,0,10,580000,low_data_history,low,580000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:common:0:+10
qokj,Тыква,artefact/gravity,common,0,11,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:common:0:+11
qokj,Тыква,artefact/gravity,common,0,13,700000,low_data_history,low,700000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:common:0:+13
qokj,Тыква,artefact/gravity,uncommon,1,0,299989,recent_7d,highest,299989,ok,raw_7d,410000,418000,5,410,83,410,100.0,48.59,medium,100.0,high,RU:qokj:artifact:uncommon:1:+0
qokj,Тыква,artefact/gravity,uncommon,1,1,400000,older_history,medium,400000,low_data,history_3h,,,0,6,4,6,8.0,53.63,medium,60.0,medium,RU:qokj:artifact:uncommon:1:+1
qokj,Тыква,artefact/gravity,uncommon,1,2,289000,low_data_history,low,289000,low_data,history_3h,,,0,4,2,4,4.0,54.41,medium,40.0,low,RU:qokj:artifact:uncommon:1:+2
qokj,Тыква,artefact/gravity,uncommon,1,3,300000,low_data_history,low,300000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:uncommon:1:+3
qokj,Тыква,artefact/gravity,uncommon,1,4,425000,older_history,medium,425000,low_data,history_3h,,,0,7,0,7,0.0,81.65,high,70.0,medium,RU:qokj:artifact:uncommon:1:+4
qokj,Тыква,artefact/gravity,uncommon,1,5,500000,recent_30d,high,500000,ok,raw_30d,,,0,21,3,21,6.0,52.4,medium,100.0,high,RU:qokj:artifact:uncommon:1:+5
qokj,Тыква,artefact/gravity,uncommon,1,6,650000,low_data_history,low,650000,low_data,history_3h,700000,710000,3,4,0,4,0.0,48.27,medium,40.0,low,RU:qokj:artifact:uncommon:1:+6
qokj,Тыква,artefact/gravity,uncommon,1,7,860000,low_data_history,low,860000,low_data,history_3h,,,0,3,0,3,0.0,50.6,medium,30.0,low,RU:qokj:artifact:uncommon:1:+7
qokj,Тыква,artefact/gravity,uncommon,1,8,800000,low_data_history,low,800000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:uncommon:1:+8
qokj,Тыква,artefact/gravity,uncommon,1,9,900000,low_data_history,low,900000,low_data,history_3h,,,0,3,0,3,0.0,49.44,medium,30.0,low,RU:qokj:artifact:uncommon:1:+9
qokj,Тыква,artefact/gravity,uncommon,1,10,999999,recent_7d,highest,999999,ok,raw_7d,,,0,19,6,19,12.0,52.03,medium,65.0,medium,RU:qokj:artifact:uncommon:1:+10
qokj,Тыква,artefact/gravity,uncommon,1,11,1800000,low_data_history,low,1800000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:uncommon:1:+11
qokj,Тыква,artefact/gravity,uncommon,1,12,1700000,active_ask_only,very_low,,unavailable,,1700000,1700000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qokj:artifact:uncommon:1:+12
qokj,Тыква,artefact/gravity,uncommon,1,13,1800000,low_data_history,low,1800000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:uncommon:1:+13
qokj,Тыква,artefact/gravity,uncommon,1,14,2000000,low_data_history,low,2000000,low_data,history_3h,,,0,2,0,2,0.0,43.43,medium,20.0,low,RU:qokj:artifact:uncommon:1:+14
qokj,Тыква,artefact/gravity,uncommon,1,15,1400000,recent_7d,highest,1400000,ok,raw_7d,2200000,2240000,2,35,10,35,20.0,51.83,medium,100.0,high,RU:qokj:artifact:uncommon:1:+15
qokj,Тыква,artefact/gravity,special,2,0,1199999,recent_7d,highest,1199999,ok,raw_7d,3749999,3749999,1,77,24,77,48.0,60.21,medium,100.0,high,RU:qokj:artifact:special:2:+0
qokj,Тыква,artefact/gravity,special,2,1,2090000,low_data_history,low,2090000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:special:2:+1
qokj,Тыква,artefact/gravity,special,2,5,1499999,recent_30d,high,1499999,ok,raw_30d,,,0,11,3,11,6.0,59.58,medium,100.0,high,RU:qokj:artifact:special:2:+5
qokj,Тыква,artefact/gravity,special,2,6,1500000,low_data_history,low,1500000,low_data,history_3h,,,0,3,1,3,2.0,47.3,medium,30.0,low,RU:qokj:artifact:special:2:+6
qokj,Тыква,artefact/gravity,special,2,7,2800000,active_ask_only,very_low,,unavailable,,2800000,2800000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qokj:artifact:special:2:+7
qokj,Тыква,artefact/gravity,special,2,8,2500000,low_data_history,low,2500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:special:2:+8
qokj,Тыква,artefact/gravity,special,2,9,3200001,low_data_history,low,3200001,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:special:2:+9
qokj,Тыква,artefact/gravity,special,2,10,1600000,older_history,medium,1600000,low_data,history_3h,3200000,3200000,1,5,1,5,2.0,62.03,medium,50.0,medium,RU:qokj:artifact:special:2:+10
qokj,Тыква,artefact/gravity,special,2,11,2400000,older_history,medium,2400000,low_data,history_3h,,,0,6,1,6,2.0,54.14,medium,60.0,medium,RU:qokj:artifact:special:2:+11
qokj,Тыква,artefact/gravity,special,2,12,3400000,low_data_history,low,3400000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:special:2:+12
qokj,Тыква,artefact/gravity,special,2,13,3100000,low_data_history,low,3100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:special:2:+13
qokj,Тыква,artefact/gravity,special,2,14,5200000,low_data_history,low,5200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:special:2:+14
qokj,Тыква,artefact/gravity,special,2,15,3700000,recent_7d,highest,3700000,ok,raw_7d,3799999,3837977,2,53,10,53,16.0,50.63,medium,80.0,high,RU:qokj:artifact:special:2:+15
qokj,Тыква,artefact/gravity,rare,3,0,4500000,recent_7d,highest,4500000,ok,raw_7d,4300000,4360000,4,36,5,36,10.0,47.61,medium,65.0,medium,RU:qokj:artifact:rare:3:+0
qokj,Тыква,artefact/gravity,rare,3,4,11999999,low_data_history,low,11999999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:rare:3:+4
qokj,Тыква,artefact/gravity,rare,3,5,5350000,active_ask_only,very_low,,unavailable,,5350000,5350000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qokj:artifact:rare:3:+5
qokj,Тыква,artefact/gravity,rare,3,6,10890000,low_data_history,low,10890000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:rare:3:+6
qokj,Тыква,artefact/gravity,rare,3,7,10655555,low_data_history,low,10655555,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:rare:3:+7
qokj,Тыква,artefact/gravity,rare,3,10,9388888,low_data_history,low,9388888,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:rare:3:+10
qokj,Тыква,artefact/gravity,rare,3,11,7500000,low_data_history,low,7500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:rare:3:+11
qokj,Тыква,artefact/gravity,rare,3,12,8300000,low_data_history,low,8300000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:rare:3:+12
qokj,Тыква,artefact/gravity,rare,3,13,12000000,active_ask_only,very_low,,unavailable,,12000000,12000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qokj:artifact:rare:3:+13
qokj,Тыква,artefact/gravity,rare,3,14,9300000,low_data_history,low,9300000,low_data,history_3h,,,0,2,1,2,2.0,36.0,medium,20.0,low,RU:qokj:artifact:rare:3:+14
qokj,Тыква,artefact/gravity,rare,3,15,9300000,recent_7d,highest,9300000,ok,raw_7d,11000000,11000000,1,48,12,48,24.0,50.86,medium,100.0,high,RU:qokj:artifact:rare:3:+15
qokj,Тыква,artefact/gravity,exclusive,4,0,26999999,low_data_history,low,26999999,low_data,history_3h,28999999,28999999,1,2,1,2,2.0,47.72,medium,20.0,low,RU:qokj:artifact:exclusive:4:+0
qokj,Тыква,artefact/gravity,exclusive,4,10,30000000,active_ask_only,very_low,,unavailable,,30000000,30000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qokj:artifact:exclusive:4:+10
qokj,Тыква,artefact/gravity,exclusive,4,11,34000000,low_data_history,low,34000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:exclusive:4:+11
qokj,Тыква,artefact/gravity,exclusive,4,15,34999990,low_data_history,low,34999990,low_data,history_3h,33666666,33933333,5,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:exclusive:4:+15
qokj,Тыква,artefact/gravity,legendary,5,0,115000000,low_data_history,low,115000000,low_data,history_3h,130000000,130000000,1,1,0,1,0.0,65.0,unknown,10.0,low,RU:qokj:artifact:legendary:5:+0
qoq6,Солнце,artefact/thermal,common,0,0,50000,recent_7d,highest,50000,ok,raw_7d,55000,57820,18,3483,800,3483,100.0,14.72,low,100.0,high,RU:qoq6:artifact:common:0:+0
qoq6,Солнце,artefact/thermal,common,0,1,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+1
qoq6,Солнце,artefact/thermal,common,0,2,,unavailable,none,,unavailable,,,,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+2
qoq6,Солнце,artefact/thermal,common,0,3,,unavailable,none,,unavailable,,,,3,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+3
qoq6,Солнце,artefact/thermal,common,0,4,45000,low_data_history,low,45000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:qoq6:artifact:common:0:+4
qoq6,Солнце,artefact/thermal,common,0,5,70000,older_history,medium,70000,low_data,history_3h,,,0,6,1,6,2.0,88.82,high,60.0,medium,RU:qoq6:artifact:common:0:+5
qoq6,Солнце,artefact/thermal,common,0,6,250000,low_data_history,low,250000,low_data,history_3h,,,0,4,0,4,0.0,100.0,high,40.0,low,RU:qoq6:artifact:common:0:+6
qoq6,Солнце,artefact/thermal,common,0,7,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+7
qoq6,Солнце,artefact/thermal,common,0,8,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+8
qoq6,Солнце,artefact/thermal,common,0,9,195000,recent_30d,high,195000,ok,raw_30d,900000,900000,1,10,0,10,0.0,79.36,high,100.0,high,RU:qoq6:artifact:common:0:+9
qoq6,Солнце,artefact/thermal,common,0,10,345000,older_history,medium,345000,low_data,history_3h,,,0,6,0,6,0.0,81.72,high,60.0,medium,RU:qoq6:artifact:common:0:+10
qoq6,Солнце,artefact/thermal,common,0,12,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+12
qoq6,Солнце,artefact/thermal,common,0,13,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:common:0:+13
qoq6,Солнце,artefact/thermal,common,0,15,699999,older_history,medium,699999,low_data,history_3h,,,0,6,0,6,0.0,63.4,medium,60.0,medium,RU:qoq6:artifact:common:0:+15
qoq6,Солнце,artefact/thermal,uncommon,1,0,75000,recent_7d,highest,75000,ok,raw_7d,79999,80000,13,2583,696,2583,100.0,19.12,low,100.0,high,RU:qoq6:artifact:uncommon:1:+0
qoq6,Солнце,artefact/thermal,uncommon,1,1,90000,low_data_history,low,90000,low_data,history_3h,,,0,4,0,4,0.0,55.22,medium,40.0,low,RU:qoq6:artifact:uncommon:1:+1
qoq6,Солнце,artefact/thermal,uncommon,1,2,120000,recent_30d,high,120000,ok,raw_30d,,,0,11,2,11,4.0,68.27,medium,100.0,high,RU:qoq6:artifact:uncommon:1:+2
qoq6,Солнце,artefact/thermal,uncommon,1,3,110000,recent_30d,high,110000,ok,raw_30d,,,0,14,4,14,8.0,49.69,medium,100.0,high,RU:qoq6:artifact:uncommon:1:+3
qoq6,Солнце,artefact/thermal,uncommon,1,4,200000,older_history,medium,200000,low_data,history_3h,,,0,9,2,9,4.0,76.68,high,90.0,high,RU:qoq6:artifact:uncommon:1:+4
qoq6,Солнце,artefact/thermal,uncommon,1,5,160000,recent_7d,highest,160000,ok,raw_7d,,,0,101,19,101,38.0,74.32,high,100.0,high,RU:qoq6:artifact:uncommon:1:+5
qoq6,Солнце,artefact/thermal,uncommon,1,6,260000,recent_30d,high,260000,ok,raw_30d,250000,260000,2,30,2,30,4.0,74.55,high,100.0,high,RU:qoq6:artifact:uncommon:1:+6
qoq6,Солнце,artefact/thermal,uncommon,1,7,266666,recent_30d,high,266666,ok,raw_30d,300000,330000,2,14,3,14,6.0,59.77,medium,100.0,high,RU:qoq6:artifact:uncommon:1:+7
qoq6,Солнце,artefact/thermal,uncommon,1,8,330000,recent_30d,high,330000,ok,raw_30d,,,0,11,4,11,8.0,56.34,medium,100.0,high,RU:qoq6:artifact:uncommon:1:+8
qoq6,Солнце,artefact/thermal,uncommon,1,9,299990,older_history,medium,299990,low_data,history_3h,460000,460000,1,9,1,9,2.0,62.84,medium,90.0,high,RU:qoq6:artifact:uncommon:1:+9
qoq6,Солнце,artefact/thermal,uncommon,1,10,399999,recent_7d,highest,399999,ok,raw_7d,,,0,155,27,155,54.0,48.6,medium,100.0,high,RU:qoq6:artifact:uncommon:1:+10
qoq6,Солнце,artefact/thermal,uncommon,1,11,500000,recent_7d,highest,500000,ok,raw_7d,,,0,44,7,44,14.0,67.05,medium,70.0,medium,RU:qoq6:artifact:uncommon:1:+11
qoq6,Солнце,artefact/thermal,uncommon,1,12,650000,recent_30d,high,650000,ok,raw_30d,,,0,12,2,12,4.0,51.49,medium,100.0,high,RU:qoq6:artifact:uncommon:1:+12
qoq6,Солнце,artefact/thermal,uncommon,1,13,550000,older_history,medium,550000,low_data,history_3h,800000,800000,1,5,3,5,6.0,67.57,medium,50.0,medium,RU:qoq6:artifact:uncommon:1:+13
qoq6,Солнце,artefact/thermal,uncommon,1,14,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:qoq6:artifact:uncommon:1:+14
qoq6,Солнце,artefact/thermal,uncommon,1,15,800000,recent_7d,highest,800000,ok,raw_7d,900000,980000,6,292,64,292,100.0,23.83,low,100.0,high,RU:qoq6:artifact:uncommon:1:+15
qoq6,Солнце,artefact/thermal,special,2,0,145000,recent_7d,highest,145000,ok,raw_7d,165000,169600,14,4129,1146,4129,100.0,31.47,low,100.0,high,RU:qoq6:artifact:special:2:+0
qoq6,Солнце,artefact/thermal,special,2,1,170000,recent_7d,highest,170000,ok,raw_7d,,,0,24,5,24,10.0,61.83,medium,65.0,medium,RU:qoq6:artifact:special:2:+1
qoq6,Солнце,artefact/thermal,special,2,2,199999,recent_30d,high,199999,ok,raw_30d,,,0,19,1,19,2.0,73.58,high,100.0,high,RU:qoq6:artifact:special:2:+2
qoq6,Солнце,artefact/thermal,special,2,3,250000,recent_30d,high,250000,ok,raw_30d,277000,277000,1,36,4,36,8.0,72.82,high,100.0,high,RU:qoq6:artifact:special:2:+3
qoq6,Солнце,artefact/thermal,special,2,4,287000,recent_7d,highest,287000,ok,raw_7d,300000,300000,1,47,11,47,22.0,63.46,medium,100.0,high,RU:qoq6:artifact:special:2:+4
qoq6,Солнце,artefact/thermal,special,2,5,330000,recent_7d,highest,330000,ok,raw_7d,350000,350000,1,398,71,398,100.0,40.06,medium,100.0,high,RU:qoq6:artifact:special:2:+5
qoq6,Солнце,artefact/thermal,special,2,6,345000,recent_7d,highest,345000,ok,raw_7d,360000,365000,2,108,25,108,50.0,52.03,medium,100.0,high,RU:qoq6:artifact:special:2:+6
qoq6,Солнце,artefact/thermal,special,2,7,450000,recent_7d,highest,450000,ok,raw_7d,,,0,77,14,77,28.0,66.02,medium,100.0,high,RU:qoq6:artifact:special:2:+7
qoq6,Солнце,artefact/thermal,special,2,8,500001,recent_7d,highest,500001,ok,raw_7d,,,0,78,14,78,28.0,60.09,medium,100.0,high,RU:qoq6:artifact:special:2:+8
qoq6,Солнце,artefact/thermal,special,2,9,621000,recent_7d,highest,621000,ok,raw_7d,,,0,41,7,41,14.0,53.31,medium,70.0,medium,RU:qoq6:artifact:special:2:+9
qoq6,Солнце,artefact/thermal,special,2,10,700000,recent_7d,highest,700000,ok,raw_7d,799999,800000,9,726,131,726,100.0,29.02,low,100.0,high,RU:qoq6:artifact:special:2:+10
qoq6,Солнце,artefact/thermal,special,2,11,750000,recent_7d,highest,750000,ok,raw_7d,1000000,1000000,1,112,18,112,36.0,56.5,medium,100.0,high,RU:qoq6:artifact:special:2:+11
qoq6,Солнце,artefact/thermal,special,2,12,900000,recent_7d,highest,900000,ok,raw_7d,1099999,1099999,2,66,12,66,24.0,61.27,medium,100.0,high,RU:qoq6:artifact:special:2:+12
qoq6,Солнце,artefact/thermal,special,2,13,950000,recent_7d,highest,950000,ok,raw_7d,1300000,1300000,1,32,6,32,12.0,65.01,medium,65.0,medium,RU:qoq6:artifact:special:2:+13
qoq6,Солнце,artefact/thermal,special,2,14,1300000,recent_30d,high,1300000,ok,raw_30d,,,0,12,3,12,6.0,48.64,medium,100.0,high,RU:qoq6:artifact:special:2:+14
qoq6,Солнце,artefact/thermal,special,2,15,1284000,recent_7d,highest,1284000,ok,raw_7d,1488888,1500000,11,2894,654,2894,100.0,30.59,low,100.0,high,RU:qoq6:artifact:special:2:+15
qoq6,Солнце,artefact/thermal,rare,3,0,1199999,recent_7d,highest,1199999,ok,raw_7d,1100000,1249998,15,1967,814,1967,100.0,51.32,medium,100.0,high,RU:qoq6:artifact:rare:3:+0
qoq6,Солнце,artefact/thermal,rare,3,1,1500000,low_data_history,low,1500000,low_data,history_3h,,,0,3,1,3,2.0,62.35,medium,30.0,low,RU:qoq6:artifact:rare:3:+1
qoq6,Солнце,artefact/thermal,rare,3,2,1450000,low_data_history,low,1450000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:qoq6:artifact:rare:3:+2
qoq6,Солнце,artefact/thermal,rare,3,3,1498999,low_data_history,low,1498999,low_data,history_3h,,,0,3,3,3,6.0,47.46,medium,30.0,low,RU:qoq6:artifact:rare:3:+3
qoq6,Солнце,artefact/thermal,rare,3,4,1400000,recent_30d,high,1400000,ok,raw_30d,,,0,10,2,10,4.0,69.22,medium,100.0,high,RU:qoq6:artifact:rare:3:+4
qoq6,Солнце,artefact/thermal,rare,3,5,1740000,recent_7d,highest,1740000,ok,raw_7d,1940000,1940000,5,80,29,80,58.0,58.03,medium,100.0,high,RU:qoq6:artifact:rare:3:+5
qoq6,Солнце,artefact/thermal,rare,3,6,2250000,recent_30d,high,2250000,ok,raw_30d,,,0,19,2,19,4.0,69.09,medium,100.0,high,RU:qoq6:artifact:rare:3:+6
qoq6,Солнце,artefact/thermal,rare,3,7,2600000,recent_30d,high,2600000,ok,raw_30d,2650000,2650000,1,15,3,15,6.0,61.45,medium,100.0,high,RU:qoq6:artifact:rare:3:+7
qoq6,Солнце,artefact/thermal,rare,3,8,2200000,recent_7d,highest,2200000,ok,raw_7d,,,0,33,8,33,16.0,61.68,medium,80.0,high,RU:qoq6:artifact:rare:3:+8
qoq6,Солнце,artefact/thermal,rare,3,9,2555000,recent_30d,high,2555000,ok,raw_30d,,,0,10,3,10,6.0,57.58,medium,100.0,high,RU:qoq6:artifact:rare:3:+9
qoq6,Солнце,artefact/thermal,rare,3,10,2650000,recent_7d,highest,2650000,ok,raw_7d,3100000,3140000,3,159,33,159,66.0,39.38,medium,100.0,high,RU:qoq6:artifact:rare:3:+10
qoq6,Солнце,artefact/thermal,rare,3,11,2700000,recent_7d,highest,2700000,ok,raw_7d,,,0,26,8,26,16.0,63.16,medium,80.0,high,RU:qoq6:artifact:rare:3:+11
qoq6,Солнце,artefact/thermal,rare,3,12,2999999,recent_7d,highest,2999999,ok,raw_7d,,,0,20,9,20,18.0,71.12,high,90.0,high,RU:qoq6:artifact:rare:3:+12
qoq6,Солнце,artefact/thermal,rare,3,13,3050000,recent_7d,highest,3050000,ok,raw_7d,,,0,16,8,16,16.0,56.77,medium,80.0,high,RU:qoq6:artifact:rare:3:+13
qoq6,Солнце,artefact/thermal,rare,3,14,3250000,recent_7d,highest,3250000,ok,raw_7d,,,0,17,6,17,12.0,57.61,medium,65.0,medium,RU:qoq6:artifact:rare:3:+14
qoq6,Солнце,artefact/thermal,rare,3,15,3500000,recent_7d,highest,3500000,ok,raw_7d,3800000,3860000,10,3516,951,3516,100.0,28.06,low,100.0,high,RU:qoq6:artifact:rare:3:+15
qoq6,Солнце,artefact/thermal,exclusive,4,0,14000000,recent_7d,highest,14000000,ok,raw_7d,16500000,16793333,4,220,139,220,100.0,36.15,medium,100.0,high,RU:qoq6:artifact:exclusive:4:+0
